sum_NPV_A,sum_NPV_B,dice_coefficient,pearson_correlation,match_A,fraction of match covered by td injection,absolute_overlap,distance,absolute_overlap_lg_over_small,spearman_correlation,injection_overlap,source,match_B,match_A_secondary_source,match_B_secondary_source,match_A_percent_secondary,match_B_percent_secondary,match_A_injection_size,match_B_injection_size,match_A_primary_source,match_B_primary_source,match_A_percent_primary,match_B_percent_primary,transgenic_line_A,transgenic_line_B,Virus_A,Virus_B,same_primary,same_secondary,<60% primary,same secondary for <60% primary
17.12264282,21.51064448,0.080500652,0.973093362,479700629,0.057013873,558.9575899,937.0699013,622.8659304,0.900138845,0.10983513,VISl,116903968,fiber tracts,VISp,0.0204549,0.12572947,0.097799561,0.168873482,VISl,VISl,0.979545104,0.775009758,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,FALSE,
17.12264282,19.37364664,0.276674177,0.925268035,116903968,0.248147245,2718.970117,771.5568676,3064.812348,0.899739651,0.27733592,VISl,518605900,VISp,VISl,0.12572947,0.310846574,0.168873482,0.212703434,VISl,VISal,0.775009758,0.481601554,,Emx1-IRES-Cre,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
17.12264282,14.34123284,0.161839797,0.969903476,479982715,0.108939442,1068.030012,713.3722731,1153.22908,0.896456867,0.259292319,VISl,116903968,VISl,VISp,0.252846888,0.12572947,0.076392436,0.168873482,VISp,VISl,0.549855237,0.775009758,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
17.12264282,16.65401296,0.856195982,0.961007027,562520963,0.60953567,5975.819032,528.4884105,4029.959298,0.86056067,0.96988012,VISl,116903968,VISp,VISp,0.07319649,0.12572947,0.071651206,0.168873482,VISl,VISl,0.904534597,0.775009758,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,TRUE,FALSE,
17.12264282,26.21334701,0.064429458,0.983104189,479673887,0.057034531,559.1601205,865.0433515,434.2118618,0.937763378,0.057485661,VISl,116903968,fiber tracts,VISp,0.048537209,0.12572947,0.130042021,0.168873482,VISl,VISl,0.931783222,0.775009758,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,FALSE,
17.12264282,5.379738994,0.359510432,0.914033119,116903968,0.245053186,3589.006324,266.4582519,2490.276741,0.725933292,0.366079923,VISl,482580380,VISp,VISp,0.12572947,0.285710049,0.168873482,0.175383701,VISl,VISl,0.775009758,0.697009635,,Rbp4-Cre_KL100,EGFP,SypEGFP,TRUE,TRUE,FALSE,
17.12264282,2.77996728,0.217392707,0.828018818,116903968,0.098283086,3587.462385,670.3730305,2280.222004,0.736148827,0.365922441,VISl,661987195,VISp,VISl,0.12572947,0.221503593,0.168873482,0.399825026,VISl,VISpor,0.775009758,0.273034261,,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
17.12264282,19.92838708,0.035730883,0.984334024,116903968,0.035722121,346.8229754,1140.570033,350.3874953,0.918758949,0.035376067,VISl,479980810,VISp,fiber tracts,0.12572947,0.027853652,0.168873482,0.169169109,VISl,VISl,0.775009758,0.964389485,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
17.12264282,36.50531699,0.390801125,0.884414267,524666904,0.244017213,2392.31726,297.6575213,1780.118482,0.878385603,0.729779028,VISl,116903968,VISl,VISp,0.417554224,0.12572947,0.041970308,0.168873482,VISal,VISl,0.582203209,0.775009758,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,4.94206466,0.479297118,0.929578472,304565427,0.288363425,12774.97948,755.1158851,18138.48635,0.839823044,0.999108488,VISl,309004492,VISl,VISl,0.414360794,0.427202347,0.220694236,1.083029987,VISp,VISp,0.549240459,0.528833971,,,EGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.408395335,8.195686561,0.639460393,0.979096809,304565427,0.452937527,11301.65866,665.1315659,13900.85129,0.838617419,0.88388268,VISl,307295727,VISl,VISp,0.414360794,0.452215035,0.220694236,0.528581581,VISp,VISl,0.549240459,0.514981946,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,23.43131903,0.164019564,0.934620316,114250546,0.113122977,1446.43322,597.4110812,1671.418887,0.728657127,0.220087236,VISl,304565427,VISpl,VISl,0.239303019,0.414360794,0.130829226,0.220694236,VISl,VISp,0.624558273,0.549240459,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,15.63454448,0.625027865,0.968345303,127138787,0.607150841,7763.260573,95.39392014,7642.332746,0.784533782,0.633958188,VISl,304565427,VISl,VISl,0.303323776,0.414360794,0.202187328,0.220694236,VISp,VISp,0.473349437,0.549240459,,,EGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.408395335,9.748664773,0,0.906906858,500836105,0,0,1032.56961,0,0.694079502,0,VISl,304565427,VISal,VISl,0.452689484,0.414360794,0.191034987,0.220694236,VISl,VISp,0.463709056,0.549240459,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,6.248942496,0.869351845,0.978092031,479981981,0.843442345,10784.57323,753.2595834,10526.55609,0.925428171,0.875445502,VISl,304565427,VISl,VISl,0.401654515,0.414360794,0.207307769,0.220694236,VISp,VISp,0.590620758,0.549240459,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.408395335,7.56332564,0.335156398,0.900093941,304565427,0.190706938,8031.21002,771.038261,6701.207135,0.761440433,0.628106692,VISl,479673174,VISl,VISli,0.414360794,0.202567914,0.220694236,0.605378967,VISp,VISl,0.549240459,0.532896218,,Emx1-IRES-Cre,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,18.10660758,0.159459676,0.93330093,495562600,0.105636443,1350.707565,441.4748011,1306.934732,0.762890326,0.314569573,VISl,304565427,VISli,VISl,0.000111825,0.414360794,0.071435037,0.220694236,VISl,VISp,0.999824026,0.549240459,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,21.51064448,0.089772602,0.926048154,479700629,0.063804043,815.8226595,758.419409,828.4797436,0.77321156,0.146092724,VISl,304565427,fiber tracts,VISl,0.0204549,0.414360794,0.097799561,0.220694236,VISl,VISp,0.979545104,0.549240459,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,19.37364664,4.51E-05,0.835171824,518605900,4.43E-05,0.56705345,998.8993943,0.287326845,0.629521778,2.33E-05,VISl,304565427,VISl,VISl,0.310846574,0.414360794,0.212703434,0.220694236,VISal,VISp,0.481601554,0.549240459,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,TRUE,TRUE,TRUE
4.408395335,14.34123284,0.043590901,0.982885498,479982715,0.02937676,375.6223802,877.268488,318.1545521,0.795201394,0.07153395,VISl,304565427,VISl,VISl,0.252846888,0.414360794,0.076392436,0.220694236,VISp,VISp,0.549855237,0.549240459,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.408395335,16.65401296,0,0.946491886,562520963,0,0,1086.738239,0,0.740266114,0,VISl,304565427,VISp,VISl,0.07319649,0.414360794,0.071651206,0.220694236,VISl,VISp,0.904534597,0.549240459,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,26.21334701,0.222469537,0.951160506,479673887,0.171104943,2187.812595,831.5046602,2262.489945,0.754410429,0.299532879,VISl,304565427,fiber tracts,VISl,0.048537209,0.414360794,0.130042021,0.220694236,VISl,VISp,0.931783222,0.549240459,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,5.379738994,0.37885998,0.966390775,482580380,0.339982649,4347.146901,1151.911455,3435.684227,0.929722657,0.338085062,VISl,304565427,VISp,VISl,0.285710049,0.414360794,0.175383701,0.220694236,VISl,VISp,0.697009635,0.549240459,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,2.77996728,0.110429752,0.821089281,304565427,0.046741594,1987.014001,1130,1084.43087,0.784726279,0.155400841,VISl,661987195,VISl,VISl,0.414360794,0.221503593,0.220694236,0.399825026,VISp,VISpor,0.549240459,0.273034261,,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,TRUE,TRUE,TRUE
4.408395335,19.92838708,0.355518061,0.967975236,479980810,0.314121693,4016.478919,740.5403433,4008.658059,0.768449491,0.408684015,VISl,304565427,fiber tracts,VISl,0.027853652,0.414360794,0.169169109,0.220694236,VISl,VISp,0.964389485,0.549240459,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.408395335,36.50531699,0,0.78860456,524666904,0,0,1161.249327,0,0.627177233,0,VISl,304565427,VISl,VISl,0.417554224,0.414360794,0.041970308,0.220694236,VISal,VISp,0.582203209,0.549240459,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,TRUE,TRUE,TRUE
4.94206466,8.195686561,0.778360966,0.964102422,307295727,0.579066628,36424.14818,686.8769904,30375.14991,0.985521006,0.989726815,VISl,309004492,VISp,VISl,0.452215035,0.427202347,0.528581581,1.083029987,VISl,VISp,0.514981946,0.528833971,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,23.43131903,0.154994793,0.915380806,114250546,0.086853967,5463.243087,761.905506,4878.407565,0.827642311,0.642373522,VISl,309004492,VISpl,VISl,0.239303019,0.427202347,0.130829226,1.083029987,VISl,VISp,0.624558273,0.528833971,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,15.63454448,0.335096057,0.945705458,127138787,0.199658286,12558.80174,700.3570518,11107.90725,0.900109526,0.921439695,VISl,309004492,VISl,VISl,0.303323776,0.427202347,0.202187328,1.083029987,VISp,VISp,0.473349437,0.528833971,,,EGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.94206466,9.748664773,0.068713505,0.912095923,500836105,0.040164412,2526.400974,877.8382539,2542.388651,0.876713917,0.229081196,VISl,309004492,VISal,VISl,0.452689484,0.427202347,0.191034987,1.083029987,VISl,VISp,0.463709056,0.528833971,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,6.248942496,0.471154123,0.959415889,479981981,0.2806099,17650.77814,273.8612788,12024.2277,0.887866278,0.999999997,VISl,309004492,VISl,VISl,0.401654515,0.427202347,0.207307769,1.083029987,VISp,VISp,0.590620758,0.528833971,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.94206466,7.56332564,0.572054559,0.907395297,479673174,0.445811224,28042.18596,451.9955752,20681.20314,0.875695565,0.588557977,VISl,309004492,VISli,VISl,0.202567914,0.427202347,0.605378967,1.083029987,VISl,VISp,0.532896218,0.528833971,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,18.10660758,0.2098058,0.924219468,495562600,0.111831792,7034.385278,760.0657866,4153.986157,0.8739638,0.999833902,VISl,309004492,VISli,VISl,0.000111825,0.427202347,0.071435037,1.083029987,VISl,VISp,0.999824026,0.528833971,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,21.51064448,0.270463985,0.925130216,479700629,0.147423906,9273.181956,494.165964,5668.961575,0.91282558,0.999655148,VISl,309004492,fiber tracts,VISl,0.0204549,0.427202347,0.097799561,1.083029987,VISl,VISp,0.979545104,0.528833971,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,19.37364664,0.04783408,0.868590171,518605900,0.0275128,1730.595858,890.5054744,1799.811348,0.792949195,0.145724494,VISl,309004492,VISl,VISl,0.310846574,0.427202347,0.212703434,1.083029987,VISal,VISp,0.481601554,0.528833971,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,TRUE,TRUE,TRUE
4.94206466,14.34123284,0.18618371,0.955134597,479982715,0.099674141,6269.651013,634.8228099,4048.100037,0.934229322,0.91017584,VISl,309004492,VISl,VISl,0.252846888,0.427202347,0.076392436,1.083029987,VISp,VISp,0.549855237,0.528833971,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,TRUE,TRUE,TRUE
4.94206466,16.65401296,0.134452094,0.956557601,562520963,0.071666828,4507.94956,926.2828942,3352.300402,0.901651632,0.806789666,VISl,309004492,VISp,VISl,0.07319649,0.427202347,0.071651206,1.083029987,VISl,VISp,0.904534597,0.528833971,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,26.21334701,0.319360881,0.948058318,479673887,0.178855337,11250.26544,658.0273551,7459.144162,0.898191436,0.987522146,VISl,309004492,fiber tracts,VISl,0.048537209,0.427202347,0.130042021,1.083029987,VISl,VISp,0.931783222,0.528833971,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,5.379738994,0.429994466,0.96911703,482580380,0.24973159,15708.48669,1164.946351,9149.615513,0.850319661,0.900358743,VISl,309004492,VISp,VISl,0.285710049,0.427202347,0.175383701,1.083029987,VISl,VISp,0.697009635,0.528833971,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,2.77996728,0.255174596,0.844249664,661987195,0.17464654,10985.5259,1273.14571,6212.446592,0.784931442,0.26777148,VISl,309004492,VISl,VISl,0.221503593,0.427202347,0.399825026,1.083029987,VISpor,VISp,0.273034261,0.528833971,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,TRUE,TRUE,TRUE
4.94206466,19.92838708,0.371384151,0.951150412,479980810,0.214648429,13501.70392,428.2522621,9780.48581,0.902595291,0.997123763,VISl,309004492,fiber tracts,VISl,0.027853652,0.427202347,0.169169109,1.083029987,VISl,VISp,0.964389485,0.528833971,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
4.94206466,36.50531699,0.01248549,0.841640689,524666904,0.006484832,407.905558,1270.944531,265.7624867,0.793151874,0.108952236,VISl,309004492,VISl,VISl,0.417554224,0.427202347,0.041970308,1.083029987,VISal,VISp,0.582203209,0.528833971,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,TRUE,TRUE,TRUE
8.195686561,23.43131903,0.242566701,0.965905267,114250546,0.151294908,4643.307076,260.1922366,4213.515197,0.8530496,0.554822564,VISl,307295727,VISpl,VISp,0.239303019,0.452215035,0.130829226,0.528581581,VISl,VISl,0.624558273,0.514981946,,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,15.63454448,0.298244482,0.975078338,127138787,0.20769621,6374.287764,702.2107946,5212.297512,0.922892161,0.43237828,VISl,307295727,VISl,VISp,0.303323776,0.452215035,0.202187328,0.528581581,VISp,VISl,0.473349437,0.514981946,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
8.195686561,9.748664773,0.0009778,0.946319271,500836105,0.000665694,20.43045435,797.6214641,12.41735667,0.861134893,0.001118862,VISl,307295727,VISal,VISp,0.452689484,0.452215035,0.191034987,0.528581581,VISl,VISl,0.463709056,0.514981946,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,6.248942496,0.714927789,0.970756779,479981981,0.497514916,15268.95092,564.8008499,11542.83251,0.879770033,0.959964562,VISl,307295727,VISl,VISp,0.401654515,0.452215035,0.207307769,0.528581581,VISp,VISl,0.590620758,0.514981946,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
8.195686561,7.56332564,0.478162235,0.942218391,307295727,0.348380556,15738.52063,364.5545227,12241.66406,0.866460384,0.512815112,VISl,479673174,VISp,VISli,0.452215035,0.202567914,0.528581581,0.605378967,VISl,VISl,0.514981946,0.532896218,,Emx1-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,18.10660758,0.363683763,0.970106854,495562600,0.206458478,6336.301221,461.4108798,4112.805335,0.884676698,0.989921981,VISl,307295727,VISli,VISp,0.000111825,0.452215035,0.071435037,0.528581581,VISl,VISl,0.999824026,0.514981946,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,21.51064448,0.33009655,0.96394593,479700629,0.195545562,6001.379028,444.5222154,4791.561603,0.920667089,0.844935913,VISl,307295727,fiber tracts,VISp,0.0204549,0.452215035,0.097799561,0.528581581,VISl,VISl,0.979545104,0.514981946,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,19.37364664,0.003038782,0.887873774,518605900,0.002130841,65.3964327,611.0646447,47.48052237,0.791711995,0.003844334,VISl,307295727,VISl,VISp,0.310846574,0.452215035,0.212703434,0.528581581,VISal,VISl,0.481601554,0.514981946,Emx1-IRES-Cre,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
8.195686561,14.34123284,0.172238554,0.986734321,479982715,0.098599525,3026.062648,724.9827584,2580.401661,0.945872378,0.580178164,VISl,307295727,VISl,VISp,0.252846888,0.452215035,0.076392436,0.528581581,VISp,VISl,0.549855237,0.514981946,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
8.195686561,16.65401296,0.015947561,0.966379458,562520963,0.009053333,277.8507611,912.6883367,204.9544954,0.906716641,0.04932588,VISl,307295727,VISp,VISp,0.07319649,0.452215035,0.071651206,0.528581581,VISl,VISl,0.904534597,0.514981946,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,TRUE,TRUE,TRUE
8.195686561,26.21334701,0.465292985,0.983834351,479673887,0.289904413,8897.293548,454.9725266,7225.545811,0.905703852,0.956595871,VISl,307295727,fiber tracts,VISp,0.048537209,0.452215035,0.130042021,0.528581581,VISl,VISl,0.931783222,0.514981946,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,5.379738994,0.547917472,0.97544428,482580380,0.364671692,11191.93412,1057.780696,6844.341717,0.842704656,0.673510586,VISl,307295727,VISp,VISp,0.285710049,0.452215035,0.175383701,0.528581581,VISl,VISl,0.697009635,0.514981946,Rbp4-Cre_KL100,,SypEGFP,EGFP,TRUE,TRUE,TRUE,TRUE
8.195686561,2.77996728,0.213237465,0.861312787,661987195,0.187217569,5745.789267,855.8621384,3965.096623,0.786239376,0.170905258,VISl,307295727,VISl,VISp,0.221503593,0.452215035,0.399825026,0.528581581,VISpor,VISl,0.273034261,0.514981946,Rbp4-Cre_KL100,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
8.195686561,19.92838708,0.638422388,0.990918894,479980810,0.421231444,12927.7777,325.5764119,9771.959549,0.912406595,0.996254508,VISl,307295727,fiber tracts,VISp,0.027853652,0.452215035,0.169169109,0.528581581,VISl,VISl,0.964389485,0.514981946,Emx1-IRES-Cre,,SypEGFP,EGFP,TRUE,FALSE,TRUE,FALSE
8.195686561,36.50531699,4.43E-07,0.852525065,524666904,2.39E-07,0.007330227,1053.043209,0.00193887,0.791840289,7.95E-07,VISl,307295727,VISl,VISp,0.417554224,0.452215035,0.041970308,0.528581581,VISal,VISl,0.582203209,0.514981946,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,15.63454448,0.274932722,0.967400151,114250546,0.206713729,2701.117052,641.092817,2491.92317,0.941075793,0.355674685,VISl,127138787,VISpl,VISl,0.239303019,0.303323776,0.130829226,0.202187328,VISl,VISp,0.624558273,0.473349437,,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,9.748664773,0,0.913966262,114250546,0,0,1036.291465,0,0.824515141,0,VISl,500836105,VISpl,VISal,0.239303019,0.452689484,0.130829226,0.191034987,VISl,VISl,0.624558273,0.463709056,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,TRUE,FALSE
23.43131903,6.248942496,0.03012035,0.921911075,114250546,0.024571987,262.1840242,724.7758274,295.4591693,0.730289487,0.034523576,VISl,479981981,VISpl,VISl,0.239303019,0.401654515,0.130829226,0.207307769,VISl,VISp,0.624558273,0.590620758,,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,7.56332564,0.287126937,0.938474765,114250546,0.174591044,5964.10343,574.9782605,6134.914465,0.914637161,0.785334573,VISl,479673174,VISpl,VISli,0.239303019,0.202567914,0.130829226,0.605378967,VISl,VISl,0.624558273,0.532896218,,Emx1-IRES-Cre,EGFP,EGFP,TRUE,FALSE,TRUE,FALSE
23.43131903,18.10660758,0.211787655,0.963306018,495562600,0.163825676,1244.149063,568.8585061,919.7447508,0.92769677,0.221375794,VISl,114250546,VISli,VISpl,0.000111825,0.239303019,0.071435037,0.130829226,VISl,VISl,0.999824026,0.624558273,Rbp4-Cre_KL100,,EGFP,EGFP,TRUE,FALSE,FALSE,
23.43131903,21.51064448,0.022013445,0.95114485,479700629,0.019225758,146.0070837,663.4003316,95.87262502,0.905315708,0.016906017,VISl,114250546,fiber tracts,VISpl,0.0204549,0.239303019,0.097799561,0.130829226,VISl,VISl,0.979545104,0.624558273,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,FALSE,
23.43131903,19.37364664,0,0.871951051,114250546,0,0,863.6550237,0,0.855709044,0,VISl,518605900,VISpl,VISl,0.239303019,0.310846574,0.130829226,0.212703434,VISl,VISal,0.624558273,0.481601554,,Emx1-IRES-Cre,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,14.34123284,0,0.927164977,479982715,0,0,937.2833083,0,0.86200066,0,VISl,114250546,VISl,VISpl,0.252846888,0.239303019,0.076392436,0.130829226,VISp,VISl,0.549855237,0.624558273,Emx1-IRES-Cre,,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,16.65401296,0,0.913273259,562520963,0,0,1144.071676,0,0.770837325,0,VISl,114250546,VISp,VISpl,0.07319649,0.239303019,0.071651206,0.130829226,VISl,VISl,0.904534597,0.624558273,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,FALSE,
23.43131903,26.21334701,0.05513146,0.953824083,479673887,0.046837591,355.70093,701.4983963,417.5585559,0.903550374,0.055280916,VISl,114250546,fiber tracts,VISpl,0.048537209,0.239303019,0.130042021,0.130829226,VISl,VISl,0.931783222,0.624558273,Emx1-IRES-Cre,,EGFP,EGFP,TRUE,FALSE,FALSE,
23.43131903,5.379738994,0.259681301,0.942100943,114250546,0.172866489,2305.520188,1272.399308,1756.70189,0.728094956,0.303583721,VISl,482580380,VISpl,VISp,0.239303019,0.285710049,0.130829226,0.175383701,VISl,VISl,0.624558273,0.697009635,,Rbp4-Cre_KL100,EGFP,SypEGFP,TRUE,FALSE,FALSE,
23.43131903,2.77996728,0.248226536,0.920687931,114250546,0.146049325,3822.055792,1059.245014,3388.425205,0.847418052,0.503276409,VISl,661987195,VISpl,VISl,0.239303019,0.221503593,0.130829226,0.399825026,VISl,VISpor,0.624558273,0.273034261,,Rbp4-Cre_KL100,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
23.43131903,19.92838708,0.285285328,0.961334869,114250546,0.234618264,2482.416725,516.23638,2301.29968,0.945273288,0.326876907,VISl,479980810,VISpl,fiber tracts,0.239303019,0.027853652,0.130829226,0.169169109,VISl,VISl,0.624558273,0.964389485,,Emx1-IRES-Cre,EGFP,SypEGFP,TRUE,FALSE,FALSE,
23.43131903,36.50531699,0,0.858320324,524666904,0,0,1258.252757,0,0.838075325,0,VISl,114250546,VISl,VISpl,0.417554224,0.239303019,0.041970308,0.130829226,VISal,VISl,0.582203209,0.624558273,Rbp4-Cre_KL100,,EGFP,EGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,7.56332564,0.276446863,0.876616504,479981981,0.144509406,6519.031333,245.9674775,5077.882713,0.793198216,0.542158006,VISl,479673174,VISl,VISli,0.401654515,0.202567914,0.207307769,0.605378967,VISp,VISl,0.590620758,0.532896218,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,EGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,18.10660758,0.178934443,0.921933646,495562600,0.12038042,1447.481589,601.0823571,1211.812449,0.80022152,0.29167434,VISl,479981981,VISli,VISl,0.000111825,0.401654515,0.071435037,0.207307769,VISl,VISp,0.999824026,0.590620758,Rbp4-Cre_KL100,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,21.51064448,0.173151709,0.915406983,479700629,0.127407126,1531.972295,234.520788,1394.439459,0.815756743,0.245893108,VISl,479981981,fiber tracts,VISl,0.0204549,0.401654515,0.097799561,0.207307769,VISl,VISp,0.979545104,0.590620758,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,19.37364664,0.000806543,0.818706003,479981981,0.000555737,9.829747481,622.0932406,6.863785203,0.668331083,0.000817495,VISl,518605900,VISl,VISl,0.401654515,0.310846574,0.207307769,0.212703434,VISp,VISal,0.590620758,0.481601554,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,EGFP,FALSE,TRUE,TRUE,TRUE
6.248942496,14.34123284,0.157686373,0.966890682,479982715,0.104845186,1260.682394,382.8837944,1298.691554,0.831795358,0.291998139,VISl,479981981,VISl,VISl,0.252846888,0.401654515,0.076392436,0.207307769,VISp,VISp,0.549855237,0.590620758,Emx1-IRES-Cre,Emx1-IRES-Cre,SypEGFP,SypEGFP,TRUE,TRUE,TRUE,TRUE
6.248942496,16.65401296,0.001391922,0.944211435,562520963,0.000589076,7.083183554,669.178601,11.26018737,0.804894693,0.002709961,VISl,479981981,VISp,VISl,0.07319649,0.401654515,0.071651206,0.207307769,VISl,VISp,0.904534597,0.590620758,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,26.21334701,0.308198135,0.937489679,479673887,0.250901211,3016.893297,396.484552,2941.192407,0.801363491,0.389386849,VISl,479981981,fiber tracts,VISl,0.048537209,0.401654515,0.130042021,0.207307769,VISl,VISp,0.931783222,0.590620758,Emx1-IRES-Cre,Emx1-IRES-Cre,EGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
6.248942496,5.379738994,0.404196536,0.978539169,482580380,0.372900152,4483.836345,914.3850392,3556.717425,0.943272124,0.349995213,VISl,479981981,VISp,VISl,0.285710049,0.401654515,0.175383701,0.207307769,VISl,VISp,0.697009635,0.590620758,Rbp4-Cre_KL100,Emx1-IRES-Cre,SypEGFP,SypEGFP,FALSE,FALSE,TRUE,FALSE
