id,injection structure,injection dmn fraction,projection dmn fraction,distance coefficient,DMN coefficient,DMN t values,DMN p values,injection core fraction,projection core fraction,core distance coefficient,DMN core coefficient,core t values,core p values
120814821,MOs,0.5519700067438539,0.3042757948508953,-0.015244238240540019,-0.4227862658937338,[-199.96655852 -145.13901124 -199.70031864],[0. 0. 0.],0.3125067949960378,0.20145350551352517,-0.015741237466284932,-0.485205743877694,[-209.09757451 -160.32736995 -207.4845377 ],[0. 0. 0.]
303785454,SSp-m,0.0,0.05060714768057477,-0.00227851737451883,-0.07052687377037373,[ -121.79303083   -86.14743795 -1761.51784929],[0. 0. 0.],0.0,0.01911746741544324,-0.002293349958708996,-0.07207682674583338,[ -122.03190033   -83.30600456 -1796.82077691],[0. 0. 0.]
646525156,RSPagl,0.9766697061960368,0.6860893506832639,-0.013385192583350573,0.042382946710859404,[-208.10779986   19.59114945 -355.52342306],[0.00000000e+00 2.48300137e-85 0.00000000e+00],0.8470383502426426,0.5852449133414612,-0.013432388220673455,0.03469814600378218,[-203.97506639   14.89001448 -350.72314151],[0.0000000e+00 4.2314255e-50 0.0000000e+00]
479673887,VISl,0.0,0.21952409211508397,-0.00989784441114832,-0.04424163292775729,[-223.67029959  -21.56492606 -427.12187838],[0.00000000e+000 5.95204228e-103 0.00000000e+000],0.0,0.15656373288371667,-0.009943600103676235,-0.06300151116639138,[-224.82169583  -29.20482649 -429.0750577 ],[0.00000000e+000 7.34156133e-187 0.00000000e+000]
503323656,VISp,0.0,0.053227584775808114,-0.003456105672599661,-0.04876967797697662,[ -166.34738654   -54.44076812 -1330.84426505],[0. 0. 0.],0.0,0.033064517598865584,-0.0035012863195569253,-0.05321628655124966,[ -168.25169942   -56.37437651 -1338.20758567],[0. 0. 0.]
298178204,VISpor,0.0,0.15430628889249215,-0.007463234074391471,-0.09862095740017311,[-162.33269254  -44.73879286 -406.83866936],[0. 0. 0.],0.0,0.1061573241890085,-0.007530557905304516,-0.10748153586641215,[-164.08840658  -46.42807673 -409.52264945],[0. 0. 0.]
286312782,SSp-ul,0.0,0.12772469712253492,-0.0058598625614036375,-0.15792036097898574,[-169.19224644 -118.42718025 -896.66599332],[0. 0. 0.],0.0,0.08539847367561862,-0.005913593822292115,-0.16307538775128028,[-169.1876186  -115.1822893  -916.31219163],[0. 0. 0.]
161458737,ACAv,1.0,0.9536984298680057,-0.005786282273735302,0.21750146905229606,[ -80.86184579   95.24376613 -503.17329405],[0. 0. 0.],1.0,0.9329992241657219,-0.004545106926555104,0.2963549539036291,[ -64.22832374  124.73403497 -541.01213878],[0. 0. 0.]
168162771,MOs,1.0,0.6551260542842109,-0.007920174214882773,0.0433396033997826,[ -96.65118194   14.99999481 -326.03605433],[0.00000000e+00 8.14300803e-51 0.00000000e+00],1.0,0.5738592395199945,-0.008123885809929253,0.029666725258413296,[ -97.78099381    9.62617945 -327.59416383],[0.00000000e+00 6.31038688e-22 0.00000000e+00]
524874308,VISrl,0.5349194393011495,0.5890316777197577,-0.00957579334338703,0.07540904396737125,[-191.15368369   35.68489472 -462.16144507],[0.00000000e+000 1.78779459e-277 0.00000000e+000],0.25935771716544137,0.4494996547152362,-0.00956361845559452,0.06843108971189332,[-189.58798286   30.5671582  -462.91415224],[0.00000000e+000 1.95579862e-204 0.00000000e+000]
648050335,VISpor,0.0,0.06056907929997512,-0.004267459395005927,-0.08534756203570737,[-159.52990036  -67.28848951 -920.55283676],[0. 0. 0.],0.0,0.031220780829664306,-0.0043180007478458085,-0.08933155562724113,[-161.402897    -66.93764644 -928.27317727],[0. 0. 0.]
597007143,VISa,0.9517653367524925,0.7489818038951238,-0.012020661673953447,0.09393086370910803,[-244.61443448   52.6689825  -491.40264444],[0. 0. 0.],0.7987720980071475,0.643676681052525,-0.01197648684490335,0.09077430616875037,[-239.5239751    47.54833992 -488.39247475],[0. 0. 0.]
606785720,MOs,0.007022471116174431,0.12507024415971973,-0.011592481450182525,-0.4163245955542601,[-202.39719678 -179.47715241 -343.59956261],[0. 0. 0.],0.0,0.038309153955781126,-0.01190016985147932,-0.47855367365733603,[-213.7351013  -201.7262103  -365.56932074],[0. 0. 0.]
272930013,VISp,0.0,0.07474659638684865,-0.0002709274695979133,-0.005018379506129711,[  -46.25547594   -20.45772635 -5315.42189244],[0.00000000e+00 7.32143351e-93 0.00000000e+00],0.0,0.06099351430577949,-0.00027530093261740954,-0.004796673991576961,[  -46.86380062   -18.53163524 -5323.97442209],[0.00000000e+00 1.45898393e-76 0.00000000e+00]
482580380,VISl,0.0,0.10213345069935649,-0.0052777704491183235,-0.08644535571816098,[-163.47121772  -58.54574807 -767.64954745],[0. 0. 0.],0.0,0.06367320005892033,-0.005340019743720885,-0.09341034401683465,[-165.28229649  -60.08987582 -774.41180303],[0. 0. 0.]
496576666,ACAd,0.9999920967048972,0.8730463257508356,-0.006772852199124338,0.2481324557485226,[ -76.32846679   91.95712062 -385.36810937],[0. 0. 0.],0.9999920967048972,0.8348138660745528,-0.004845519729199187,0.340848697565008,[ -53.50310089  117.63784006 -407.79751211],[0. 0. 0.]
661987195,VISpor,0.0,0.10569061620294555,-0.007225336981708647,-0.11729898975544029,[-202.53340175  -69.96357955 -593.05871695],[0. 0. 0.],0.0,0.06397403462842838,-0.007300744979499911,-0.12724655093464304,[-204.82167957  -72.20278167 -598.92546807],[0. 0. 0.]
584511827,VISp,0.002844730673000785,0.19991707265922767,-0.014097787704837373,-0.0968659720447258,[-301.95817215  -51.98461259 -352.82318346],[0. 0. 0.],0.0,0.12504913394286452,-0.01430993688188947,-0.13441902943224812,[-307.3643991   -68.76133753 -351.09093083],[0. 0. 0.]
479980810,VISl,0.0,0.2075808365702697,-0.009745916167316456,-0.06430156040053711,[-223.2471637   -31.83884059 -424.87418713],[0.00000000e+000 1.49964937e-221 0.00000000e+000],0.0,0.1439128216202003,-0.009803094833282861,-0.08319149512866447,[-224.82488937  -39.20058372 -427.2396133 ],[0. 0. 0.]
510417255,VISp,0.0,0.05768473754991788,-0.0033219693665510197,-0.04437728308649047,[ -159.35978277   -52.22757429 -1344.63495261],[0. 0. 0.],0.0,0.023013647377547845,-0.0033762879596966437,-0.050847156117401926,[ -161.75509093   -56.80690809 -1349.55899801],[0. 0. 0.]
593277684,VISpl,0.0,0.06854843176475099,-0.00857122203516613,-0.13925957400743255,[-231.45732793  -87.64587411 -547.93156523],[0. 0. 0.],0.0,0.03153238255452423,-0.008706164176018723,-0.15808382426513048,[-235.98447007  -94.9253474  -551.79764609],[0. 0. 0.]
263106036,PL,1.0,0.8001975234106642,-0.007819240353254424,0.07472086461875638,[-122.52980154   30.30690876 -437.95520585],[0.00000000e+000 5.12244426e-201 0.00000000e+000],1.0,0.723010349703172,-0.007816827700803747,0.08218496997586544,[-123.74566905   32.00917063 -456.70839657],[0.00000000e+000 6.78480685e-224 0.00000000e+000]
485237081,VISpm,0.43570100446137777,0.49909206099812564,-0.009816196210255673,-0.020478816068389194,[-236.77618739  -13.12470588 -590.95158666],[0.0000000e+00 2.5261283e-39 0.0000000e+00],0.0008552045347569231,0.34405121154043855,-0.010007120465807338,-0.04846203978820762,[-239.58911069  -29.30282865 -586.85622426],[0.00000000e+000 4.24460956e-188 0.00000000e+000]
480069939,VISp,0.0,0.16791948300897816,-0.008336337851167108,-0.0785302881853212,[-225.55169471  -48.7403422  -568.1648446 ],[0. 0. 0.],0.0,0.11658646415703625,-0.008418431909203349,-0.09395807096115577,[-227.94996829  -55.4731702  -571.4686816 ],[0. 0. 0.]
591535205,RSPv,1.0,0.8104600822544111,-0.01222005689315444,-0.0005255999953398538,[-2.22327765e+02 -3.11257351e-01 -4.93570454e+02],[0.         0.75560551 0.        ],1.0,0.7608659896215811,-0.012350663280369246,-0.009034300704602982,[-216.62382905   -4.9024621  -481.21767404],[0.00000000e+00 9.47629249e-07 0.00000000e+00]
303784745,RSPv,0.4242523053802009,0.36412168879263884,-0.004010695445109853,-0.03925109902109869,[ -156.42961451   -44.45731334 -1255.23733283],[0. 0. 0.],0.026304193946324203,0.09781541108032378,-0.0042050258718494965,-0.06217530287416345,[ -163.78817104   -66.84729511 -1255.83175059],[0. 0. 0.]
249327301,SSp-n,0.0,0.08031266567089292,-0.007433699350231707,-0.30555847480655207,[-146.58328252 -139.69310753 -474.13330847],[0. 0. 0.],0.0,0.0439612854999846,-0.0075196680242214375,-0.3114831179825361,[-146.99016327 -134.17922476 -487.5422885 ],[0. 0. 0.]
562674923,RSPagl,0.9257781749854153,0.6923590731303173,-0.011036514534813174,0.06487119780627237,[-176.99324959   30.4548722  -399.4727731 ],[0.0000000e+000 5.8833932e-203 0.0000000e+000],0.7401064817626255,0.590983073864797,-0.011038760890703748,0.05899111542072161,[-173.11994233   25.74266159 -394.78470097],[0.00000000e+000 9.48769348e-146 0.00000000e+000]
167902586,ORBvl,0.9304879150346926,0.7511596168783266,-0.0058147680864513475,0.3460808719595637,[ -72.58705743  105.3516971  -291.19057836],[0. 0. 0.],0.9304879150346926,0.6328458130718946,-0.006261132589352649,0.33992347996213795,[ -78.78996984   99.15082006 -291.90709272],[0. 0. 0.]
524666904,VISal,0.0,0.424852854067232,-0.0069717437854817845,0.012070284774352735,[-201.44685284    7.49374435 -687.70981637],[0.00000000e+00 6.73806995e-14 0.00000000e+00],0.0,0.31771397814309243,-0.006989774258789366,-0.002435783304137462,[-201.54042773   -1.43436582 -690.84757555],[0.         0.15147043 0.        ]
523718075,RSPd,0.00011065419061893471,0.017691874103256015,-0.0014773002728998424,-0.02269482123030947,[  -99.32709913   -38.96613102 -2068.28828306],[0. 0. 0.],0.0,0.00996016692458479,-0.0015030235222466964,-0.02412988770257396,[ -100.62850371   -39.21317892 -2071.62312934],[0. 0. 0.]
166082128,MOs,0.07701394745201137,0.14902988533243736,-0.014834995568989533,-0.5559835011891322,[-223.10521958 -197.4223721  -191.86529446],[0. 0. 0.],0.0,0.027092309492599404,-0.015245640820172913,-0.6656287751033132,[-242.50007544 -237.613111   -207.79860713],[0. 0. 0.]
263242463,MOs,0.06414528216588299,0.28984264806462107,-0.014240786937737716,-0.39567487029562215,[-253.2532054  -162.87965082 -241.855234  ],[0. 0. 0.],0.006277171538123019,0.09812706996315772,-0.014900788926059255,-0.523967292881578,[-286.43913999 -221.61269825 -257.14256291],[0. 0. 0.]
601476074,VISp,0.0,0.09296707260877492,-0.009585656339943037,-0.10086270412874801,[-251.50647707  -63.19287455 -533.97066155],[0. 0. 0.],0.0,0.05245352463453225,-0.009709783302160813,-0.12271688413688883,[-255.54167614  -73.30383093 -536.274467  ],[0. 0. 0.]
183173527,VISp,0.7123160162991449,0.654039858011694,-0.001115881432477893,0.005257774518527436,[  -89.6476691     10.68544371 -2758.39950865],[0.0000000e+00 1.2232375e-26 0.0000000e+00],0.33649764727082804,0.47364577754693127,-0.0011307905558488596,0.0015774690071139186,[  -90.01418977     3.01939032 -2764.49374041],[0.         0.00253336 0.        ]
656632388,VISp,0.5693480132396481,0.7290428377218706,-0.0076331864827299326,0.10355166546422329,[-181.81006765   62.81488188 -661.36157141],[0. 0. 0.],0.2472117824419967,0.6030945779484745,-0.007613360878286044,0.09558946370822191,[-179.06260127   54.42417666 -658.59499513],[0. 0. 0.]
580150240,VISp,0.0,0.07210001823902147,-0.0030019955282902452,-0.036273159614935546,[ -158.51401764   -44.42676634 -1422.38344188],[0. 0. 0.],0.0,0.030704917677146906,-0.0030404080836916834,-0.04325365088990146,[ -160.66974292   -50.3949062  -1428.91462868],[0. 0. 0.]
598604288,MOs,0.014914679745063001,0.1228530802484061,-0.00680368027772096,-0.22600575090477545,[-181.56828244 -148.29575118 -724.66822512],[0. 0. 0.],0.0,0.03826055594929689,-0.0069323198140349915,-0.2554587913756442,[-187.94448642 -161.86201708 -761.49437989],[0. 0. 0.]
642809043,AUDpo,0.0,0.11145299865615378,-0.0026394437158163576,-0.05528253603590316,[ -124.99968382   -54.21675629 -1307.83562955],[0. 0. 0.],0.0,0.048153593353458396,-0.002668227652086347,-0.05989060573525096,[ -126.40082717   -55.84634707 -1322.37783308],[0. 0. 0.]
554421791,AUDpo,0.19605323092402532,0.28139223166138083,-0.010372160370470469,-0.04272627852474864,[-191.09220244  -15.99130219 -283.52798314],[0.00000000e+00 1.67912399e-57 0.00000000e+00],0.0,0.18275924234324045,-0.010398317094746742,-0.05633626759365026,[-191.63246157  -20.0479088  -285.67815776],[0.00000000e+00 2.92402673e-89 0.00000000e+00]
479756361,VISp,0.0,0.23641243831417674,-0.009256883722616575,-0.06636251730947762,[-250.25405788  -43.29063738 -616.01646796],[0. 0. 0.],0.0,0.1537751555189741,-0.009399285298631543,-0.09306604000450308,[-254.26037859  -57.74174002 -618.04571976],[0. 0. 0.]
296048512,AId,0.8158477331103052,0.5492573305513927,-0.008751543723123999,-0.014999656123284933,[-194.89445705   -7.89457191 -510.75509018],[0.00000000e+00 2.93690783e-15 0.00000000e+00],0.020638276276793426,0.2542811280514149,-0.009076321878665236,-0.1000409885144104,[-205.56153801  -50.89819382 -518.15823502],[0. 0. 0.]
503069254,VISp,0.0,0.20679373775946505,-0.004655420034321896,-0.038672143990006125,[ -170.4431801    -33.39608082 -1023.58163035],[0.0000000e+000 1.9282161e-243 0.0000000e+000],0.0,0.12939972245839035,-0.004720783682805072,-0.051820914113343775,[ -172.6016038    -42.47880179 -1030.33555799],[0. 0. 0.]
